CHR	START	END	POSCOLOR	PHENOTYPE
13	392754	394785	3	inviable
13	395056	396379	3	viable
13	397076	397793	3	viable
13	397902	399456	3	viable
13	399701	401213	3	viable
13	401540	404234	3	viable
13	404325	405573	3	viable
13	406303	407581	2	viable
13	407708	408563	2	viable
13	409153	410623	2	viable
13	410764	411265	3	viable
13	411568	412117	3	viable
13	412270	412873	3	viable
13	413038	413473	3	viable
13	413981	416033	3	viable
13	416198	420029	3	inviable
13	421486	422149	3	viable
13	422505	424728	3	viable
13	425153	426056	3	inviable
13	426714	429627	3	viable
13	430081	431095	3	viable
13	434787	435912	3	viable
13	436627	437413	3	viable
13	437490	438786	3	viable
13	439207	442087	3	viable
13	442526	443378	3	viable
13	443416	445102	3	viable
13	445611	448086	3	viable
13	449244	449925	3	viable
13	450060	451365	3	viable
13	451634	453479	3	viable
13	454014	455553	3	inviable
13	455824	457258	3	inviable
13	457287	457959	3	viable
13	458407	459298	3	viable
13	459426	460527	3	viable
13	460773	462609	3	viable
13	463936	464827	3	viable
13	466299	468159	3	viable
13	468447	469476	3	viable
13	469850	472352	3	viable
13	473422	475453	3	viable
13	475899	477606	3	viable
13	478063	478255	3	viable
13	478303	480190	3	viable
13	483013	483358	3	viable
13	484083	486144	3	viable
13	486586	490243	3	viable
13	490396	491992	3	viable
13	492406	493792	3	viable
13	494102	494495	3	inviable
13	494998	496279	3	inviable
13	496345	497449	3	viable
13	497703	499206	3	viable
13	499458	500688	3	viable
13	501252	501891	3	inviable
13	502146	502734	2	viable
13	505332	507204	3	viable
13	507504	509280	3	viable
13	509736	510348	2	viable
13	511314	511566	3	N/A
13	513592	513958	3	viable
13	514455	517284	3	viable
13	517538	520443	3	viable
13	520763	521789	3	viable
13	522331	523345	3	viable
13	523695	527496	3	inviable
13	527803	531814	3	viable
13	532118	533024	3	viable
13	533165	534698	3	inviable
13	534946	535570	3	viable
13	536206	537606	3	viable
13	537837	538548	3	inviable
13	538691	540056	3	viable
13	541198	542878	2	viable
13	542980	544963	3	viable
13	545154	545727	3	viable
13	546124	547234	3	viable
13	547713	549180	3	viable
13	550208	550805	3	viable
13	551927	552900	2	viable
13	553361	554387	3	viable
13	554795	556475	3	viable
13	557483	558524	3	inviable
13	559198	559867	3	viable
13	560365	560809	3	viable
13	560995	561853	2	inviable
13	561958	562528	2	viable
13	563095	564190	3	viable
13	564434	565859	3	viable
13	566001	568182	3	viable
13	568550	570191	3	viable
13	570302	571016	3	viable
13	571279	572044	3	viable
13	572247	572712	3	viable
13	573196	573331	2	viable
13	574478	574928	3	viable
13	575065	577513	3	viable
13	577717	578389	3	viable
13	578953	583921	3	viable
13	584273	586388	3	viable
13	587276	589550	3	viable
13	590042	592628	3	viable
13	593369	594473	3	viable
13	594885	597192	3	viable
13	597334	599158	3	inviable
13	599354	600872	3	viable
13	601564	603082	2	viable
13	603870	605520	3	viable
13	605980	608137	3	viable
13	608688	609978	2	viable
13	610161	610365	3	viable
13	611015	611252	3	viable
13	611313	611505	3	viable
13	611739	615972	3	viable
13	616565	618095	3	viable
13	618478	619300	3	viable
13	619857	622131	3	viable
13	622253	623213	3	viable
13	623618	624080	3	viable
13	624534	625167	2	viable
13	625810	625894	3	N/A
13	626923	627808	3	viable
13	628188	628782	2	viable
13	629024	631967	3	inviable
13	632354	634469	3	viable
13	634691	635984	3	viable
13	636293	637004	3	viable
13	637499	640601	3	viable
13	640917	645258	3	viable
13	645655	646774	3	viable
13	647117	649277	3	viable
13	650035	650809	3	viable
13	651144	651907	2	viable
13	652596	652887	3	viable
13	654033	654414	3	viable
13	655075	658339	3	viable
13	658547	659198	3	inviable
13	659744	661526	3	viable
13	662643	664281	3	viable
13	664751	665519	3	inviable
13	665847	667044	3	viable
13	667536	668202	3	viable
13	668491	669652	3	inviable
13	670065	671325	3	viable
13	671889	674766	3	viable
13	675895	676834	3	viable
13	677195	683564	3	viable
13	684466	685795	3	inviable
13	685913	687284	3	viable
13	687515	688862	3	viable
13	689082	690507	3	inviable
13	690697	693043	3	N/A
13	693380	695150	3	inviable
13	695349	696480	3	viable
13	696795	698367	3	viable
13	698813	701039	3	viable
13	701789	703364	3	viable
13	703581	706887	3	inviable
13	707132	712106	3	viable
13	712315	713668	3	inviable
13	713933	715445	3	viable
13	715640	716309	3	viable
13	716714	718127	2	viable
13	718577	720653	3	viable
13	720962	721403	3	viable
13	721595	722396	3	viable
13	722615	724385	3	inviable
13	724625	725648	3	viable
13	725936	731123	3	inviable
13	732525	733141	2	N/A
13	733267	733453	3	viable
13	733544	736631	3	viable
13	736925	738956	3	viable
13	739184	739862	3	viable
13	740265	741309	3	viable
13	741514	742735	3	inviable
13	742970	743441	3	inviable
13	743748	745920	3	viable
13	746352	747726	3	viable
13	748264	749677	3	inviable
13	749932	751240	3	inviable
13	751960	752902	3	viable
13	753225	753767	2	viable
13	754296	754383	3	N/A
13	754840	756166	3	viable
13	757249	758314	3	viable
13	758519	758831	3	viable
13	759806	761888	3	viable
13	763353	768039	3	viable
13	769282	769423	3	viable
13	770800	772555	3	viable
13	772914	774012	2	viable
13	774751	774928	2	viable
13	775317	775719	3	viable
13	775948	777190	3	viable
13	778000	778564	3	viable
13	778947	779127	3	viable
13	779631	782031	3	viable
13	782622	784281	3	viable
13	784623	788883	3	viable
13	789380	789839	3	inviable
13	790207	793369	3	viable
13	793725	794664	3	viable
13	794918	795521	3	viable
13	795804	796413	2	viable
13	796542	797925	3	viable
13	798517	801376	3	viable
13	801771	802701	3	viable
13	802890	804222	3	inviable
13	804455	805088	3	viable
13	805328	806423	3	inviable
13	806867	807548	3	viable
13	809625	810777	3	viable
13	811088	811193	3	N/A
13	811235	813980	3	viable
13	814366	815311	3	viable
13	815653	818581	3	viable
13	818826	819945	2	viable
13	820255	822451	3	inviable
13	822762	824628	3	viable
13	824731	826351	3	viable
13	827030	831329	3	viable
13	832338	833250	3	inviable
13	833358	835098	2	viable
13	835328	836867	3	viable
13	838186	839992	3	viable
13	840146	841691	3	viable
13	841941	842199	3	viable
13	842438	845345	3	viable
13	845570	848483	3	inviable
13	848684	849806	3	viable
13	850076	851591	3	inviable
13	852629	854387	3	viable
13	854794	855290	3	viable
13	855401	856793	3	viable
13	856965	858084	3	viable
13	858299	858890	3	viable
13	859217	860891	2	inviable
13	861921	863517	3	viable
13	863818	864268	3	inviable
13	864414	865350	3	viable
13	865561	867091	3	viable
13	867557	869627	3	inviable
13	870075	872625	3	viable
13	873293	874337	3	viable
13	874986	878676	3	viable
13	879065	880232	3	viable
13	881158	886513	3	viable
13	887002	888679	3	viable
13	888954	892221	3	inviable
13	892990	895426	3	inviable
13	895718	896669	3	viable
13	896916	897603	3	viable
13	898404	899223	3	viable
13	899381	901307	3	viable
13	901708	902410	3	inviable
13	902799	903846	3	viable
13	904285	904390	3	N/A
13	905664	905973	3	viable
13	907363	910783	2	viable
13	911063	912143	3	viable
13	912882	914538	3	viable
13	917581	917896	2	N/A
13	918368	919079	2	viable
14	373	6098	2	viable
14	8329	9472	2	viable
14	11451	12126	2	N/A
14	12210	12876	2	viable
14	13266	14160	2	viable
14	14831	15851	2	viable
14	16120	17248	3	viable
14	18003	19302	3	viable
14	19543	22633	3	viable
14	22836	23274	3	viable
14	24047	27170	3	viable
14	27339	28347	3	viable
14	28741	31378	3	viable
14	31943	33185	3	N/A
14	33296	34235	3	viable
14	34695	37419	3	viable
14	37699	38551	3	viable
14	38709	40329	3	viable
14	40618	42013	3	inviable
14	42073	43075	3	viable
14	43326	44280	3	viable
14	44446	45211	3	viable
14	45310	48022	3	inviable
14	48397	49213	3	inviable
14	49399	51688	3	viable
14	51909	52431	3	inviable
14	52661	53921	3	viable
14	54124	55897	3	inviable
14	56448	57573	3	viable
14	58154	58805	3	inviable
14	58900	59791	3	viable
14	60296	61547	3	viable
14	61960	62943	3	viable
14	65743	66049	3	viable
14	66516	68442	3	viable
14	68914	71440	3	viable
14	71675	76583	3	viable
14	76945	78517	3	viable
14	78661	80260	3	viable
14	80639	82538	3	viable
14	82805	84014	3	viable
14	84171	85815	3	viable
14	86217	87237	3	inviable
14	87896	88733	3	viable
14	90302	91421	3	viable
14	91993	94798	3	inviable
14	95222	96077	2	viable
14	96963	100911	2	N/A
14	100912	102232	2	N/A
14	103136	104102	3	N/A
14	105186	106695	3	viable
14	107686	108271	3	inviable
14	108466	108925	3	viable
14	109097	110411	3	viable
14	110916	112899	3	viable
14	113270	116450	3	viable
14	116678	116864	2	viable
14	117348	118806	3	viable
14	119267	120995	3	viable
14	121120	122170	3	viable
14	122882	126596	3	viable
14	126807	129084	3	inviable
14	129524	135383	3	viable
14	135942	137661	3	viable
14	137698	138091	3	viable
14	138549	140382	3	viable
14	140877	144075	3	inviable
14	144282	145281	3	viable
14	145565	146615	3	viable
14	146898	147840	3	inviable
14	148211	154877	3	inviable
14	155099	156536	3	inviable
14	156861	157455	3	inviable
14	157646	157865	3	viable
14	158111	160373	3	inviable
14	160633	164320	3	viable
14	164622	167094	3	inviable
14	167331	167790	3	viable
14	168045	169248	3	viable
14	170017	171283	3	viable
14	171443	172286	3	viable
14	172590	174315	3	inviable
14	175409	179345	3	viable
14	179396	181022	3	viable
14	181363	182608	3	viable
14	182874	185175	3	inviable
14	185459	186346	3	viable
14	186348	186885	3	inviable
14	187172	187496	2	inviable
14	188050	190954	3	viable
14	191323	196099	3	viable
14	196428	197943	3	viable
14	198504	199977	3	inviable
14	200568	201930	3	viable
14	202427	204869	3	viable
14	205187	206564	3	viable
14	206929	209851	3	viable
14	210232	211510	3	viable
14	211921	214597	3	viable
14	214922	215798	3	inviable
14	215989	217042	3	viable
14	217525	218662	3	viable
14	219139	220201	3	viable
14	220661	222431	3	viable
14	222726	224469	3	viable
14	224798	227099	3	viable
14	227369	228851	3	viable
14	229093	229711	3	inviable
14	231070	233695	3	inviable
14	234412	235711	3	N/A
14	235998	237663	3	viable
14	238237	239998	3	viable
14	240330	241308	3	viable
14	241688	244169	3	inviable
14	244467	245427	3	viable
14	245616	246213	3	viable
14	246462	247104	3	viable
14	247460	249806	3	viable
14	250057	250315	3	viable
14	250930	251740	3	viable
14	252058	253897	3	N/A
14	254417	255014	3	viable
14	255352	256627	3	inviable
14	256790	258155	3	viable
14	258377	259277	3	viable
14	259577	260453	3	viable
14	260629	263203	3	viable
14	263715	264453	3	viable
14	264928	266530	3	viable
14	267610	269593	3	viable
14	270277	271171	3	viable
14	271525	272308	3	viable
14	272712	273615	3	viable
14	274367	276041	3	viable
14	276501	279894	3	viable
14	280431	281502	3	viable
14	282394	283006	3	viable
14	284259	285885	3	inviable
14	286307	287606	3	inviable
14	287993	289064	3	viable
14	289497	291873	3	N/A
14	292559	292883	2	viable
14	293139	295509	3	viable
14	295962	297627	3	inviable
14	298334	299555	3	inviable
14	299656	300649	3	viable
14	302679	303399	3	inviable
14	303688	304615	3	viable
14	305072	306980	3	viable
14	307403	308612	3	viable
14	308959	310057	3	viable
14	310635	315879	3	inviable
14	316171	317671	3	viable
14	318032	318809	3	viable
14	319418	321359	3	viable
14	322221	323565	3	viable
14	323831	325049	3	viable
14	325267	326320	3	viable
14	326743	330073	3	inviable
14	330328	330544	3	viable
14	331833	332151	2	inviable
14	332596	334864	3	inviable
14	336544	337606	3	viable
14	338480	339347	3	viable
14	339611	340205	3	inviable
14	340351	340855	3	viable
14	341071	341968	3	viable
14	342515	343337	3	viable
14	343638	345276	3	viable
14	345671	346058	3	viable
14	346312	347539	3	inviable
14	347768	348521	3	inviable
14	349369	349756	3	inviable
14	349909	350671	2	viable
14	350939	351380	3	N/A
14	351388	351580	3	viable
14	351714	352014	3	viable
14	352413	352527	3	viable
14	352822	355042	3	viable
14	356796	357186	2	viable
14	357452	358949	2	viable
14	359595	360636	3	viable
14	360926	365717	3	viable
14	366154	366409	3	inviable
14	366740	368318	3	viable
14	368597	370055	3	inviable
14	370367	371642	3	viable
14	371884	372226	3	viable
14	372453	373581	3	viable
14	374173	374692	3	viable
14	375320	378488	3	inviable
14	378766	379222	3	inviable
14	379560	380831	3	viable
14	381247	381391	3	viable
14	381479	382199	3	viable
14	382358	383660	3	viable
14	383986	386845	3	viable
14	387226	389764	3	inviable
14	390148	392167	3	viable
14	392891	394367	3	inviable
14	394684	397675	3	viable
14	398025	398370	3	viable
14	398686	400537	3	viable
14	401039	402518	3	viable
14	402654	405564	3	inviable
14	406357	408019	3	viable
14	408340	409906	3	viable
14	410121	412053	3	viable
14	412770	413196	2	inviable
14	413638	416278	2	inviable
14	416942	417302	3	N/A
14	417828	418488	3	inviable
14	419016	419826	3	viable
14	420097	420775	3	viable
14	420946	424495	3	viable
14	424897	426754	3	viable
14	427734	429750	3	inviable
14	430086	434490	3	inviable
14	434998	437137	3	viable
14	437612	438314	3	viable
14	438569	439283	3	viable
14	439604	440570	3	viable
14	440799	440919	3	viable
14	441368	442358	3	viable
14	443400	444315	3	N/A
14	444914	446840	3	viable
14	447610	449371	3	viable
14	449867	450527	3	viable
14	450870	452070	3	viable
14	452407	456127	3	viable
14	456564	457140	3	viable
14	457703	461987	3	inviable
14	462410	465944	3	viable
14	466333	466639	3	N/A
14	467130	469620	3	viable
14	470055	471102	3	viable
14	471376	472858	3	viable
14	473390	476009	3	viable
14	476190	476619	3	viable
14	476934	478032	2	viable
14	478568	479165	3	viable
14	479767	480988	3	viable
14	481390	482974	3	viable
14	483555	485307	3	viable
14	485606	486476	3	inviable
14	486768	488124	3	viable
14	488385	490113	3	viable
14	490316	491237	3	viable
14	491522	492968	3	viable
14	493365	493545	2	viable
14	493958	495001	2	viable
14	495703	498289	3	viable
14	499416	499554	3	viable
14	499680	500253	3	viable
14	501514	502774	3	viable
14	503723	505481	3	viable
14	505870	507097	3	viable
14	507757	508699	3	viable
14	508778	510212	3	inviable
14	510539	512393	3	inviable
14	512670	514935	3	N/A
14	515765	516713	3	viable
14	517248	517839	3	viable
14	517996	518845	3	N/A
14	519455	520775	2	N/A
14	520776	524706	2	N/A
14	526085	529580	3	viable
14	529941	531408	3	N/A
14	531724	532183	3	viable
14	532658	533867	2	viable
14	534081	534882	3	viable
14	535283	537911	3	viable
14	538172	539816	3	N/A
14	539913	541881	3	N/A
14	542303	542819	3	viable
14	542962	544975	3	viable
14	547112	547367	3	viable
14	548099	549287	3	viable
14	549470	551987	3	viable
14	553379	554747	3	viable
14	555047	556829	2	inviable
14	557019	557780	3	inviable
14	557922	559002	3	viable
14	559813	560476	2	N/A
14	562386	566427	2	N/A
14	568524	569691	2	viable
14	570476	572312	2	viable
14	572998	573850	2	N/A
14	574505	575348	3	viable
14	575642	576050	2	viable
14	576726	577035	2	viable
14	577207	578773	3	viable
14	579579	581613	3	viable
14	581919	583371	3	inviable
14	584322	585291	3	viable
14	586604	586820	3	inviable
14	587109	587847	3	viable
14	588265	591160	3	viable
14	591429	592899	3	viable
14	593226	595344	3	viable
14	595625	597539	3	viable
14	598378	599230	2	N/A
14	599938	601774	2	N/A
14	602906	604265	2	viable
14	605383	605608	2	viable
14	606318	609450	2	viable
14	609685	611662	3	viable
14	611838	613170	3	viable
14	613634	614357	3	viable
14	614820	616080	3	viable
14	616213	618241	3	viable
14	618509	619565	3	inviable
14	620066	620975	3	inviable
14	621315	622428	3	viable
14	622914	624618	3	viable
14	624977	625829	3	viable
14	626176	627142	3	inviable
14	627455	628613	2	viable
14	629624	631061	3	viable
14	633010	633856	2	viable
14	634346	635297	3	inviable
14	635942	636380	3	viable
14	636985	638851	3	viable
14	639184	640114	3	viable
14	640395	642378	3	viable
14	642689	643436	3	viable
14	643743	644190	3	viable
14	644322	646950	3	inviable
14	647431	648934	3	viable
14	649030	651712	3	viable
14	652464	653100	2	viable
14	653386	654538	3	viable
14	654675	661374	3	inviable
14	662912	663578	3	inviable
14	664269	664941	3	viable
14	665338	667264	3	viable
14	667412	668222	3	viable
14	668376	669588	3	viable
14	669776	670193	3	viable
14	670417	672115	3	viable
14	672408	672966	3	viable
14	673276	674689	3	inviable
14	674922	675873	3	viable
14	676176	677100	3	viable
14	677201	678488	2	viable
14	678798	680451	3	viable
14	680696	685433	3	viable
14	686009	687113	3	viable
14	687245	687464	3	viable
14	687634	689995	3	viable
14	690320	691283	3	viable
14	692560	692854	3	N/A
14	693021	694047	2	inviable
14	694363	694822	2	viable
14	695054	695327	2	viable
14	695594	697481	3	inviable
14	697616	699431	3	viable
14	699689	700457	3	viable
14	700543	701659	3	viable
14	701894	703082	3	inviable
14	703698	705873	3	viable
14	706138	707605	3	viable
14	707787	708192	3	inviable
14	708522	711201	3	viable
14	711629	712808	3	viable
14	713025	713655	3	viable
14	714050	715388	3	viable
14	716782	718327	3	viable
14	719348	720647	3	viable
14	721122	723112	3	inviable
14	723358	724306	3	inviable
14	728428	730186	3	viable
14	731620	733303	3	viable
14	733358	734069	3	viable
14	734290	735730	3	viable
14	736802	738542	3	viable
14	739950	742107	3	viable
14	742883	743540	3	viable
14	744362	745343	3	viable
14	746942	748763	3	viable
14	749138	750008	3	viable
14	750352	753700	2	viable
14	753727	755035	3	viable
14	755748	759099	3	viable
14	760069	760885	3	viable
14	761125	762592	2	viable
14	765374	769373	2	viable
14	770442	771468	2	viable
14	772656	774348	2	viable
14	774794	776300	2	viable
14	777604	778738	2	viable
14	779915	781037	2	viable
14	781513	781603	2	N/A
14	781917	782277	2	N/A
15	584	737	2	N/A
15	1649	2078	2	N/A
15	4129	4309	2	viable
15	6174	8112	2	N/A
15	9596	10103	2	viable
15	10118	10763	2	viable
15	11551	11911	2	N/A
15	15235	15505	2	viable
15	17283	17796	2	viable
15	19493	21311	2	viable
15	22527	24294	2	N/A
15	25272	26973	2	N/A
15	27083	27215	2	N/A
15	28705	31606	2	viable
15	34657	35404	3	N/A
15	36822	37154	2	N/A
15	37272	38066	2	N/A
15	38175	38567	2	N/A
15	40747	42607	2	viable
15	43693	44719	3	viable
15	44937	45630	3	inviable
15	45762	47574	3	N/A
15	47935	48643	3	viable
15	48863	49445	3	inviable
15	49557	52788	3	N/A
15	53097	54549	3	inviable
15	54597	55104	3	viable
15	55557	56277	3	N/A
15	56451	58536	3	viable
15	58758	60027	3	N/A
15	60385	61024	3	inviable
15	61327	65350	3	viable
15	65620	67111	3	viable
15	67563	68754	3	viable
15	69378	70044	3	inviable
15	70324	70687	3	inviable
15	71299	72712	3	viable
15	73030	73354	3	viable
15	74399	76976	3	inviable
15	77559	78111	3	viable
15	78354	79479	3	viable
15	80773	81187	3	inviable
15	81789	82920	3	viable
15	83833	85261	3	viable
15	85458	86757	3	viable
15	87843	89445	3	inviable
15	89694	91419	3	viable
15	92028	92850	3	viable
15	93397	94402	3	inviable
15	94858	96361	3	viable
15	97550	99485	3	viable
15	99808	100954	3	viable
15	101474	103226	3	viable
15	103319	103925	3	viable
15	104325	106290	3	viable
15	106709	108185	3	viable
15	108260	108896	3	viable
15	109175	109886	2	viable
15	110296	110635	2	viable
15	111433	111886	2	viable
15	112101	113127	3	viable
15	114140	115808	3	viable
15	116398	117454	3	viable
15	117999	123265	2	N/A
15	124000	125827	3	viable
15	125999	126689	3	inviable
15	126984	127920	3	viable
15	129236	132479	3	viable
15	132727	135838	3	viable
15	136219	136402	3	viable
15	136529	137825	3	inviable
15	138109	139045	3	viable
15	139229	141347	3	viable
15	141586	142555	3	inviable
15	142814	143693	3	viable
15	144203	145127	3	viable
15	145333	147160	3	viable
15	147381	150273	3	viable
15	150400	153490	3	viable
15	153914	154745	3	viable
15	155289	158637	3	viable
15	159172	159442	3	viable
15	159550	160594	3	viable
15	162355	165328	3	viable
15	165713	166949	3	viable
15	168726	169971	2	viable
15	171069	180306	3	viable
15	180560	181427	3	viable
15	181681	185209	3	inviable
15	185437	185641	3	viable
15	185850	186723	3	inviable
15	187023	189411	3	viable
15	189660	193542	3	viable
15	193834	194800	3	N/A
15	194969	196334	3	viable
15	196506	196992	3	viable
15	197222	198725	3	viable
15	198941	200294	3	inviable
15	200370	201879	3	viable
15	201987	202518	3	viable
15	202698	204471	3	inviable
15	204733	205885	3	viable
15	206105	207176	3	viable
15	207394	210265	3	viable
15	210522	211995	3	viable
15	212243	213731	3	viable
15	214019	216137	3	viable
15	217125	218445	2	viable
15	219210	220470	3	viable
15	220766	222899	3	viable
15	223267	224176	3	viable
15	224422	226075	3	viable
15	228613	229831	3	viable
15	230084	231269	3	viable
15	231572	231755	3	viable
15	232448	233636	3	viable
15	234939	238182	3	viable
15	238618	240091	2	viable
15	240206	241310	3	viable
15	241616	242747	3	viable
15	243496	246799	3	viable
15	247149	248298	3	viable
15	248394	249534	3	viable
15	249824	250913	3	viable
15	251269	252646	3	viable
15	253151	253577	2	inviable
15	254296	254614	2	viable
15	254928	255021	2	N/A
15	255336	256098	3	inviable
15	256744	259027	3	viable
15	259922	263201	3	inviable
15	263474	265082	3	viable
15	265428	266166	3	viable
15	266266	267529	3	viable
15	268186	269638	2	viable
15	269817	270420	2	viable
15	270635	271370	3	viable
15	272005	273724	3	viable
15	274014	274353	3	inviable
15	274956	276936	3	viable
15	277085	277601	3	viable
15	278055	280083	3	viable
15	280274	281498	2	inviable
15	282423	285426	3	inviable
15	286171	287947	3	viable
15	288419	288569	3	viable
15	288897	290550	3	viable
15	290883	292074	3	viable
15	292528	294670	3	viable
15	294779	296120	3	viable
15	297077	298835	3	viable
15	299692	300064	3	viable
15	301046	301235	3	N/A
15	301382	303035	2	viable
15	303581	303983	3	N/A
15	305348	307406	3	viable
15	307937	309038	3	inviable
15	309326	310139	3	viable
15	310311	310932	3	viable
15	311344	312367	3	viable
15	313080	315387	3	viable
15	315815	316175	3	inviable
15	316937	321545	3	viable
15	321860	322994	3	viable
15	323413	324364	3	viable
15	325248	326127	3	viable
15	326831	329030	3	viable
15	329416	331048	3	viable
15	331454	332888	3	viable
15	333591	334353	3	inviable
15	334511	337343	3	viable
15	337682	338621	3	viable
15	338940	339978	3	viable
15	341280	342414	2	viable
15	342859	343081	3	viable
15	344334	345795	3	viable
15	346197	346950	2	viable
15	349678	353860	3	viable
15	355651	355855	3	N/A
15	356542	356953	3	viable
15	357673	359944	3	viable
15	360463	361084	3	viable
15	361411	363811	3	viable
15	364368	366879	3	viable
15	368126	370316	3	viable
15	370526	370844	3	inviable
15	371684	371954	3	viable
15	372800	373439	3	viable
15	373712	375857	3	viable
15	376014	377712	3	viable
15	378218	379559	3	viable
15	379780	380803	3	viable
15	381052	382819	3	viable
15	383535	384420	3	viable
15	386824	388681	3	viable
15	389773	391075	3	viable
15	392175	392373	3	N/A
15	392418	394524	3	viable
15	394839	397086	3	viable
15	397428	397668	3	viable
15	397737	400104	3	viable
15	400347	401211	3	viable
15	401554	402652	3	viable
15	402763	405388	3	viable
15	405767	406541	3	viable
15	407063	407918	3	viable
15	408424	409657	3	viable
15	410869	412327	3	viable
15	413006	413477	3	viable
15	413851	414034	3	viable
15	414461	415907	3	inviable
15	416349	417681	3	viable
15	418632	421650	3	inviable
15	422670	423732	3	viable
15	424848	426084	3	viable
15	426774	427224	3	viable
15	427835	429857	3	viable
15	430249	431626	3	inviable
15	432185	433370	3	inviable
15	433690	436345	3	viable
15	438908	440258	3	viable
15	440392	441163	3	inviable
15	441533	442550	3	viable
15	442727	443531	3	viable
15	444685	445846	3	inviable
15	446081	446738	3	viable
15	447438	448365	2	viable
15	449435	451322	3	viable
15	451731	453462	3	viable
15	453871	454213	3	viable
15	454214	455795	2	viable
15	455909	457820	3	viable
15	459482	461276	3	viable
15	464468	464627	3	N/A
15	464770	466540	3	viable
15	466677	467589	3	inviable
15	468211	469249	3	inviable
15	469379	471620	3	viable
15	471898	472594	3	inviable
15	472724	473366	3	viable
15	473477	474416	3	viable
15	474593	476789	3	viable
15	476941	479188	3	viable
15	479532	480417	2	viable
15	480586	481747	2	viable
15	482032	483082	3	viable
15	483221	486779	3	viable
15	487706	489731	3	viable
15	490198	490828	3	viable
15	491125	492841	3	viable
15	493432	494467	3	viable
15	495126	496965	3	viable
15	497508	502452	3	viable
15	502794	503343	3	viable
15	503554	504328	3	inviable
15	505793	506764	3	viable
15	506980	507505	3	viable
15	507950	511178	3	inviable
15	511824	513003	3	viable
15	513297	514278	3	viable
15	515243	516170	3	viable
15	516451	516841	3	inviable
15	518194	518518	3	viable
15	519120	519969	3	viable
15	521352	522279	3	viable
15	523026	524838	3	viable
15	525277	528598	3	viable
15	528940	530245	3	N/A
15	530428	531124	3	viable
15	531507	533790	3	viable
15	534074	536816	3	viable
15	537569	538451	2	viable
15	538661	539465	3	viable
15	539765	544145	3	inviable
15	545028	546330	3	inviable
15	546856	548557	3	viable
15	548794	550246	3	inviable
15	551113	552049	3	viable
15	552300	552666	3	inviable
15	553178	554570	3	viable
15	554826	558642	3	viable
15	559032	559731	3	viable
15	559963	560677	3	viable
15	561169	564190	3	viable
15	564478	566191	3	viable
15	566879	569558	3	viable
15	569931	570807	3	viable
15	572184	572838	3	viable
15	573174	574827	2	viable
15	575097	577623	2	N/A
15	578563	579790	3	viable
15	580249	581356	3	viable
15	581815	583681	3	viable
15	584311	586324	2	viable
15	586980	589278	3	viable
15	589944	592587	3	viable
15	593056	594043	3	viable
15	595111	600377	2	N/A
15	601385	602342	3	inviable
15	602719	605092	3	viable
15	605349	606171	3	N/A
15	606606	608472	3	viable
15	608642	609197	3	inviable
15	609840	611388	3	inviable
15	611998	612487	3	viable
15	612999	616671	3	inviable
15	617520	618288	3	viable
15	619839	624372	3	viable
15	624728	626489	3	viable
15	626630	627980	3	viable
15	628362	630540	3	viable
15	630968	631751	3	inviable
15	632163	633117	3	viable
15	633284	633566	3	inviable
15	633838	636754	3	inviable
15	636941	638558	3	viable
15	639123	639267	3	viable
15	639562	641992	3	viable
15	642740	643304	3	viable
15	643396	644332	3	viable
15	644565	646893	3	viable
15	647128	648502	3	viable
15	648806	649007	3	viable
15	649302	651729	3	inviable
15	652012	653884	3	viable
15	654209	656567	3	viable
15	657263	658322	3	viable
15	658746	659598	3	inviable
15	659817	661674	3	viable
15	662400	663579	2	inviable
15	665787	667179	2	viable
15	667862	670241	3	viable
15	671847	672411	3	viable
15	674354	675167	3	viable
15	675938	677837	2	inviable
15	678193	678379	3	viable
15	678871	679258	2	viable
15	679356	680541	3	viable
15	681446	682106	3	viable
15	683110	683542	3	viable
15	684029	685340	3	viable
15	685766	689177	3	viable
15	689623	689971	3	viable
15	690694	692029	3	viable
15	692474	697331	3	viable
15	698770	700567	2	viable
15	703990	704224	2	N/A
15	704418	708417	2	N/A
15	708418	709732	2	N/A
15	710445	711573	3	viable
15	711685	712543	3	inviable
15	712865	715328	3	viable
15	715595	716837	3	viable
15	717085	718381	3	viable
15	718655	720065	3	viable
15	720472	721708	3	viable
15	721945	722605	2	viable
15	722910	724722	3	inviable
15	725566	727234	3	viable
15	727511	729641	3	inviable
15	730010	733457	3	inviable
15	733924	736174	3	viable
15	736439	737726	3	viable
15	738319	738529	3	inviable
15	738926	741569	3	viable
15	742909	744178	3	viable
15	744537	745281	3	viable
15	745595	746303	3	viable
15	746727	747282	3	viable
15	747527	748979	3	viable
15	749300	751883	3	inviable
15	752216	755009	3	viable
15	755327	756122	3	viable
15	756478	757558	3	viable
15	758329	759250	3	viable
15	759781	760657	3	viable
15	760827	761265	3	inviable
15	761616	762084	2	viable
15	762824	766562	3	viable
15	766871	767777	3	viable
15	768408	769809	2	viable
15	770799	772110	3	viable
15	772600	774124	3	viable
15	774572	775256	3	inviable
15	775845	778245	3	viable
15	778555	780433	2	N/A
15	780905	781538	3	inviable
15	781993	783295	3	viable
15	783676	784585	3	viable
15	784856	786741	3	viable
15	786994	788638	3	viable
15	788744	789857	3	viable
15	790213	792241	3	viable
15	792530	793865	3	inviable
15	794078	795332	3	viable
15	795803	796793	3	viable
15	797675	798305	3	viable
